from_bus,to_bus,Yff_r,Yff_i,Yft_r,Yft_i,Ytf_r,Ytf_i,Ytt_r,Ytt_i,rate_a
613.0,914.0,9.623316,-116.57225,-9.623316,116.85455,-9.623316,116.85455,9.623316,-116.57225,1147.5
613.0,1913.0,1.6809561,-33.352413,-1.6809561,34.3649,-1.6809561,34.3649,1.6809561,-33.352413,1384.0
1965.0,613.0,44.117645,-73.11441,-44.117645,73.52941,-44.117645,73.52941,44.117645,-73.11441,1573.0
1018.0,614.0,6.073845,-46.255783,-6.073845,46.261364,-6.073845,46.261364,6.073845,-46.255783,155.0
1018.0,614.0,6.073845,-46.255783,-6.073845,46.261364,-6.073845,46.261364,6.073845,-46.255783,155.0
616.0,1877.0,4.213938,-17.490551,-4.213938,17.504051,-4.213938,17.504051,4.213938,-17.490551,93.0
616.0,1963.0,4.213938,-17.490551,-4.213938,17.504051,-4.213938,17.504051,4.213938,-17.490551,93.0
737.0,617.0,20.640173,-151.75035,-20.640173,151.75218,-20.640173,151.75218,20.640173,-151.75035,155.0
737.0,617.0,20.640173,-151.75035,-20.640173,151.75218,-20.640173,151.75218,20.640173,-151.75035,155.0
617.0,921.0,14.479434,-109.82047,-14.479434,109.82282,-14.479434,109.82282,14.479434,-109.82047,155.0
617.0,921.0,14.479434,-109.82047,-14.479434,109.82282,-14.479434,109.82282,14.479434,-109.82047,155.0
618.0,787.0,5.5900946,-31.58659,-5.5900946,31.594845,-5.5900946,31.594845,5.5900946,-31.58659,125.5
619.0,760.0,20.087914,-242.0991,-20.087914,242.23662,-20.087914,242.23662,20.087914,-242.0991,1010.0
751.0,620.0,3.8635635,-16.42355,-3.8635635,16.437965,-3.8635635,16.437965,3.8635635,-16.42355,93.5
761.0,620.0,3.7695813,-22.088818,-3.7695813,22.099798,-3.7695813,22.099798,3.7695813,-22.088818,125.5
623.0,990.0,5.9770308,-33.80318,-5.9770308,33.810894,-5.9770308,33.810894,5.9770308,-33.80318,125.5
1987.0,623.0,4.290841,-32.62849,-4.290841,32.6364,-4.290841,32.6364,4.290841,-32.62849,155.0
625.0,624.0,0.16816238,-7.4234037,-0.16816238,7.4234037,-0.16816238,7.4234037,0.16816238,-7.4234037,100.0
624.0,1904.0,4.1378446,-23.626942,-4.1378446,23.630026,-4.1378446,23.630026,4.1378446,-23.626942,49.0
626.0,625.0,0.21918061,-5.603414,-0.21918061,5.603414,-0.21918061,5.603414,0.21918061,-5.603414,50.0
627.0,868.0,8.584786,-104.242905,-8.584786,104.558304,-8.584786,104.558304,8.584786,-104.242905,1010.0
886.0,627.0,26.190668,-316.1984,-26.190668,316.30267,-26.190668,316.30267,26.190668,-316.1984,1147.5
627.0,965.0,4.832057,-97.833206,-4.832057,98.1874,-4.832057,98.1874,4.832057,-97.833206,1573.0
628.0,689.0,17.962963,-136.32753,-17.962963,136.32942,-17.962963,136.32942,17.962963,-136.32753,204.5
628.0,689.0,17.962963,-136.32753,-17.962963,136.32942,-17.962963,136.32942,17.962963,-136.32753,204.5
628.0,689.0,17.962963,-136.32753,-17.962963,136.32942,-17.962963,136.32942,17.962963,-136.32753,204.5
628.0,689.0,17.962963,-136.32753,-17.962963,136.32942,-17.962963,136.32942,17.962963,-136.32753,204.5
707.0,628.0,20.037212,-153.13986,-20.037212,153.14156,-20.037212,153.14156,20.037212,-153.13986,204.5
707.0,628.0,20.037212,-153.13986,-20.037212,153.14156,-20.037212,153.14156,20.037212,-153.13986,204.5
707.0,628.0,20.037212,-153.13986,-20.037212,153.14156,-20.037212,153.14156,20.037212,-153.13986,204.5
634.0,692.0,23.853512,-105.467834,-23.853512,105.46994,-23.853512,105.46994,23.853512,-105.467834,93.5
989.0,634.0,25.451593,-149.26854,-25.451593,149.27016,-25.451593,149.27016,25.451593,-149.26854,125.5
702.0,635.0,7.6491733,-44.814606,-7.6491733,44.820023,-7.6491733,44.820023,7.6491733,-44.814606,125.5
635.0,923.0,3.708544,-28.172548,-3.708544,28.181702,-3.708544,28.181702,3.708544,-28.172548,155.0
667.0,636.0,14.874351,-113.25155,-14.874351,113.25383,-14.874351,113.25383,14.874351,-113.25155,155.0
667.0,636.0,14.874351,-113.25155,-14.874351,113.25383,-14.874351,113.25383,14.874351,-113.25155,155.0
667.0,636.0,14.874351,-113.25155,-14.874351,113.25383,-14.874351,113.25383,14.874351,-113.25155,155.0
667.0,636.0,14.874351,-113.25155,-14.874351,113.25383,-14.874351,113.25383,14.874351,-113.25155,155.0
667.0,636.0,14.874351,-113.25155,-14.874351,113.25383,-14.874351,113.25383,14.874351,-113.25155,155.0
680.0,636.0,16.987436,-124.257706,-16.987436,124.25995,-16.987436,124.25995,16.987436,-124.257706,155.0
680.0,636.0,16.987436,-124.257706,-16.987436,124.25995,-16.987436,124.25995,16.987436,-124.257706,155.0
685.0,637.0,9.505843,-41.849895,-9.505843,41.855186,-9.505843,41.855186,9.505843,-41.849895,93.5
1048.0,637.0,2.5489628,-14.9216,-2.5489628,14.93784,-2.5489628,14.93784,2.5489628,-14.9216,125.5
638.0,711.0,3.9482563,-30.034885,-3.9482563,30.043474,-3.9482563,30.043474,3.9482563,-30.034885,155.0
638.0,895.0,7.6777716,-44.958466,-7.6777716,44.96386,-7.6777716,44.96386,7.6777716,-44.958466,125.5
639.0,831.0,2.3868964,-10.130218,-2.3868964,10.153557,-2.3868964,10.153557,2.3868964,-10.130218,93.5
639.0,941.0,2.0001097,-8.787945,-2.0001097,8.81306,-2.0001097,8.81306,2.0001097,-8.787945,93.5
791.0,640.0,9.8196125,-41.778347,-9.8196125,41.784016,-9.8196125,41.784016,9.8196125,-41.778347,93.5
1947.0,641.0,2.7787793,-16.68303,-2.7787793,16.686985,-2.7787793,16.686985,2.7787793,-16.68303,49.0
724.0,642.0,12.291105,-54.1199,-12.291105,54.12399,-12.291105,54.12399,12.291105,-54.1199,93.5
643.0,702.0,9.356896,-71.28456,-9.356896,71.28818,-9.356896,71.28818,9.356896,-71.28456,155.0
643.0,702.0,9.356896,-71.28456,-9.356896,71.28818,-9.356896,71.28818,9.356896,-71.28456,155.0
942.0,643.0,18.604992,-109.057304,-18.604992,109.05953,-18.604992,109.05953,18.604992,-109.057304,204.5
706.0,644.0,5.4839687,-31.0013,-5.4839687,31.00971,-5.4839687,31.00971,5.4839687,-31.0013,125.5
644.0,892.0,5.6529465,-24.907162,-5.6529465,24.916046,-5.6529465,24.916046,5.6529465,-24.907162,93.5
645.0,727.0,5.483043,-32.125633,-5.483043,32.133183,-5.483043,32.133183,5.483043,-32.125633,125.5
785.0,645.0,9.459009,-41.709473,-9.459009,41.71478,-9.459009,41.71478,9.459009,-41.709473,93.5
645.0,941.0,4.3388376,-24.88201,-4.3388376,24.88451,-4.3388376,24.88451,4.3388376,-24.88201,110.5
646.0,650.0,12.9276,-75.73246,-12.9276,75.735664,-12.9276,75.735664,12.9276,-75.73246,125.5
646.0,894.0,13.244172,-77.54336,-13.244172,77.546486,-13.244172,77.546486,13.244172,-77.54336,204.5
646.0,1004.0,28.346323,-160.2743,-28.346323,160.27594,-28.346323,160.27594,28.346323,-160.2743,204.5
647.0,859.0,38.87809,-744.19086,-38.87809,744.23773,-38.87809,744.23773,38.87809,-744.19086,1384.0
647.0,886.0,9.556196,-116.16585,-9.556196,116.44908,-9.556196,116.44908,9.556196,-116.16585,1010.0
647.0,1028.0,35.355053,-418.8788,-35.355053,418.95737,-35.355053,418.95737,35.355053,-418.8788,1010.0
921.0,648.0,11.39007,-86.68386,-11.39007,86.686844,-11.39007,86.686844,11.39007,-86.68386,155.0
921.0,648.0,11.39007,-86.68386,-11.39007,86.686844,-11.39007,86.686844,11.39007,-86.68386,155.0
921.0,648.0,11.39007,-86.68386,-11.39007,86.686844,-11.39007,86.686844,11.39007,-86.68386,155.0
721.0,649.0,13.280828,-74.98391,-13.280828,74.98739,-13.280828,74.98739,13.280828,-74.98391,125.5
649.0,1032.0,27.097025,-119.31488,-27.097025,119.316734,-27.097025,119.316734,27.097025,-119.31488,93.5
650.0,741.0,10.524066,-59.522366,-10.524066,59.526745,-10.524066,59.526745,10.524066,-59.522366,125.5
650.0,774.0,9.287886,-40.93531,-9.287886,40.940716,-9.287886,40.940716,9.287886,-40.93531,93.5
650.0,1011.0,11.628837,-49.424206,-11.628837,49.429,-11.628837,49.429,11.628837,-49.424206,93.5
821.0,651.0,8.219452,-36.209126,-8.219452,36.215237,-8.219452,36.215237,8.219452,-36.209126,93.5
651.0,909.0,5.3312845,-30.133247,-5.3312845,30.141903,-5.3312845,30.141903,5.3312845,-30.133247,125.5
651.0,912.0,5.890296,-34.524837,-5.890296,34.53186,-5.890296,34.53186,5.890296,-34.524837,125.5
652.0,854.0,9.281833,-52.37512,-9.281833,52.380096,-9.281833,52.380096,9.281833,-52.37512,125.5
652.0,957.0,4.5987687,-26.96945,-4.5987687,26.978445,-4.5987687,26.978445,4.5987687,-26.96945,125.5
654.0,686.0,17.698221,-77.94601,-17.698221,77.948845,-17.698221,77.948845,17.698221,-77.94601,93.5
654.0,794.0,25.8452,-114.04513,-25.8452,114.04707,-25.8452,114.04707,25.8452,-114.04513,93.5
654.0,875.0,16.897892,-99.15884,-16.897892,99.16128,-16.897892,99.16128,16.897892,-99.15884,125.5
735.0,655.0,9.093434,-53.298763,-9.093434,53.303314,-9.093434,53.303314,9.093434,-53.298763,125.5
655.0,821.0,5.7313423,-33.568695,-5.7313423,33.57592,-5.7313423,33.57592,5.7313423,-33.568695,125.5
656.0,750.0,5.2387238,-30.724657,-5.2387238,30.732552,-5.2387238,30.732552,5.2387238,-30.724657,125.5
1017.0,656.0,6.1700034,-26.233469,-6.1700034,26.2425,-6.1700034,26.2425,6.1700034,-26.233469,93.5
1039.0,656.0,6.443678,-36.37504,-6.443678,36.382206,-6.443678,36.382206,6.443678,-36.37504,125.5
657.0,855.0,9.444341,-55.39821,-9.444341,55.402588,-9.444341,55.402588,9.444341,-55.39821,125.5
896.0,657.0,7.6207833,-44.67167,-7.6207833,44.677097,-7.6207833,44.677097,7.6207833,-44.67167,125.5
657.0,998.0,11.326046,-86.15046,-11.326046,86.15346,-11.326046,86.15346,11.326046,-86.15046,155.0
657.0,998.0,11.326046,-86.15046,-11.326046,86.15346,-11.326046,86.15346,11.326046,-86.15046,155.0
658.0,945.0,5.174387,-39.312492,-5.174387,39.31905,-5.174387,39.31905,5.174387,-39.312492,155.0
1049.0,658.0,7.1980247,-54.633446,-7.1980247,54.63817,-7.1980247,54.63817,7.1980247,-54.633446,155.0
841.0,659.0,12.8666315,-56.744717,-12.8666315,56.748615,-12.8666315,56.748615,12.8666315,-56.744717,93.5
905.0,659.0,19.008806,-83.87279,-19.008806,83.87543,-19.008806,83.87543,19.008806,-83.87279,93.5
869.0,660.0,10.398837,-76.15601,-10.398837,76.15966,-10.398837,76.15966,10.398837,-76.15601,155.0
869.0,660.0,10.398837,-76.15601,-10.398837,76.15966,-10.398837,76.15966,10.398837,-76.15601,155.0
869.0,660.0,10.398837,-76.15601,-10.398837,76.15966,-10.398837,76.15966,10.398837,-76.15601,155.0
660.0,976.0,12.062571,-70.773964,-12.062571,70.77739,-12.062571,70.77739,12.062571,-70.773964,125.5
661.0,689.0,23.64747,-172.50366,-23.64747,172.50526,-23.64747,172.50526,23.64747,-172.50366,204.5
661.0,689.0,23.64747,-172.50366,-23.64747,172.50526,-23.64747,172.50526,23.64747,-172.50366,204.5
662.0,1017.0,3.2082934,-24.406424,-3.2082934,24.416992,-3.2082934,24.416992,3.2082934,-24.406424,155.0
662.0,1039.0,4.3976192,-18.69291,-4.3976192,18.705574,-4.3976192,18.705574,4.3976192,-18.69291,93.5
663.0,759.0,9.864005,-55.720543,-9.864005,55.725224,-9.864005,55.725224,9.864005,-55.720543,204.5
663.0,903.0,10.608273,-62.249916,-10.608273,62.25381,-10.608273,62.25381,10.608273,-62.249916,204.5
793.0,664.0,32.637638,-237.05113,-32.637638,237.0523,-32.637638,237.0523,32.637638,-237.05113,155.0
793.0,664.0,32.637638,-237.05113,-32.637638,237.0523,-32.637638,237.0523,32.637638,-237.05113,155.0
814.0,664.0,14.701071,-107.88431,-14.701071,107.88689,-14.701071,107.88689,14.701071,-107.88431,204.5
814.0,664.0,14.701071,-107.88431,-14.701071,107.88689,-14.701071,107.88689,14.701071,-107.88431,204.5
814.0,664.0,14.701071,-107.88431,-14.701071,107.88689,-14.701071,107.88689,14.701071,-107.88431,204.5
664.0,916.0,30.333889,-230.75311,-30.333889,230.75423,-30.333889,230.75423,30.333889,-230.75311,155.0
664.0,916.0,30.333889,-230.75311,-30.333889,230.75423,-30.333889,230.75423,30.333889,-230.75311,155.0
795.0,665.0,2.4876344,-10.94411,-2.4876344,10.964299,-2.4876344,10.964299,2.4876344,-10.94411,93.5
666.0,868.0,29.77038,-358.44684,-29.77038,358.5389,-29.77038,358.5389,29.77038,-358.44684,1147.5
948.0,666.0,17.534315,-211.1549,-17.534315,211.31099,-17.534315,211.31099,17.534315,-211.1549,1010.0
1028.0,666.0,24.199472,-292.874,-24.199472,292.98648,-24.199472,292.98648,24.199472,-292.874,1010.0
667.0,694.0,15.674716,-114.67755,-15.674716,114.67998,-15.674716,114.67998,15.674716,-114.67755,155.0
667.0,694.0,15.674716,-114.67755,-15.674716,114.67998,-15.674716,114.67998,15.674716,-114.67755,155.0
668.0,763.0,6.0343165,-34.09884,-6.0343165,34.106487,-6.0343165,34.106487,6.0343165,-34.09884,125.5
1011.0,668.0,12.606207,-95.80448,-12.606207,95.807175,-12.606207,95.807175,12.606207,-95.80448,155.0
1011.0,668.0,12.606207,-95.80448,-12.606207,95.807175,-12.606207,95.807175,12.606207,-95.80448,155.0
668.0,1044.0,7.2001247,-54.75895,-7.2001247,54.76366,-7.2001247,54.76366,7.2001247,-54.75895,155.0
668.0,1044.0,7.2001247,-54.75895,-7.2001247,54.76366,-7.2001247,54.76366,7.2001247,-54.75895,155.0
668.0,1044.0,7.2001247,-54.75895,-7.2001247,54.76366,-7.2001247,54.76366,7.2001247,-54.75895,155.0
668.0,1044.0,7.2001247,-54.75895,-7.2001247,54.76366,-7.2001247,54.76366,7.2001247,-54.75895,155.0
669.0,712.0,24.796946,-105.2678,-24.796946,105.27005,-24.796946,105.27005,24.796946,-105.2678,93.5
669.0,817.0,8.094657,-35.696064,-8.094657,35.702263,-8.094657,35.702263,8.094657,-35.696064,93.5
669.0,986.0,7.9967613,-46.8459,-7.9967613,46.85108,-7.9967613,46.85108,7.9967613,-46.8459,125.5
672.0,830.0,11.742257,-89.53183,-11.742257,89.53471,-11.742257,89.53471,11.742257,-89.53183,155.0
672.0,830.0,11.742257,-89.53183,-11.742257,89.53471,-11.742257,89.53471,11.742257,-89.53183,155.0
672.0,917.0,15.922682,-121.52099,-15.922682,121.52311,-15.922682,121.52311,15.922682,-121.52099,155.0
672.0,917.0,15.922682,-121.52099,-15.922682,121.52311,-15.922682,121.52311,15.922682,-121.52099,155.0
1013.0,672.0,12.127052,-89.09029,-12.127052,89.093414,-12.127052,89.093414,12.127052,-89.09029,155.0
1013.0,672.0,12.127052,-89.09029,-12.127052,89.093414,-12.127052,89.093414,12.127052,-89.09029,155.0
1013.0,672.0,12.127052,-89.09029,-12.127052,89.093414,-12.127052,89.093414,12.127052,-89.09029,155.0
838.0,673.0,11.307635,-63.96001,-11.307635,63.964085,-11.307635,63.964085,11.307635,-63.96001,125.5
673.0,897.0,13.309356,-77.91598,-13.309356,77.91909,-13.309356,77.91909,13.309356,-77.91598,125.5
740.0,674.0,6.0425572,-34.121395,-6.0425572,34.129036,-6.0425572,34.129036,6.0425572,-34.121395,125.5
674.0,764.0,6.283561,-36.82905,-6.283561,36.835632,-6.283561,36.835632,6.283561,-36.82905,125.5
767.0,675.0,20.914377,-122.695694,-20.914377,122.69768,-20.914377,122.69768,20.914377,-122.695694,125.5
675.0,853.0,20.553085,-150.56682,-20.553085,150.56868,-20.553085,150.56868,20.553085,-150.56682,155.0
675.0,853.0,20.553085,-150.56682,-20.553085,150.56868,-20.553085,150.56868,20.553085,-150.56682,155.0
675.0,936.0,23.60357,-138.84279,-23.60357,138.84453,-23.60357,138.84453,23.60357,-138.84279,125.5
676.0,697.0,3.0570395,-12.982219,-3.0570395,13.000443,-3.0570395,13.000443,3.0570395,-12.982219,93.5
755.0,676.0,6.550073,-27.845682,-6.550073,27.854187,-6.550073,27.854187,6.550073,-27.845682,93.5
676.0,810.0,5.046265,-21.452602,-5.046265,21.463642,-5.046265,21.463642,5.046265,-21.452602,93.5
850.0,676.0,2.8089888,-12.166285,-2.8089888,12.172285,-2.8089888,12.172285,2.8089888,-12.166285,75.0
677.0,759.0,4.1976047,-24.590345,-4.1976047,24.600206,-4.1976047,24.600206,4.1976047,-24.590345,125.5
677.0,782.0,5.710648,-25.150005,-5.710648,25.1588,-5.710648,25.1588,5.710648,-25.150005,93.5
784.0,677.0,9.250213,-39.311455,-9.250213,39.317482,-9.250213,39.317482,9.250213,-39.311455,93.5
783.0,678.0,5.5412135,-24.421227,-5.5412135,24.430286,-5.5412135,24.430286,5.5412135,-24.421227,93.5
678.0,786.0,3.571629,-26.13257,-3.571629,26.14321,-3.571629,26.14321,3.571629,-26.13257,155.0
791.0,678.0,3.3983994,-25.83824,-3.3983994,25.848225,-3.3983994,25.848225,3.3983994,-25.83824,155.0
679.0,985.0,12.14141,-68.619446,-12.14141,68.623245,-12.14141,68.623245,12.14141,-68.619446,125.5
1018.0,679.0,7.130176,-41.76948,-7.130176,41.775288,-7.130176,41.775288,7.130176,-41.76948,125.5
680.0,788.0,8.53419,-64.92449,-8.53419,64.92847,-8.53419,64.92847,8.53419,-64.92449,155.0
680.0,788.0,8.53419,-64.92449,-8.53419,64.92847,-8.53419,64.92847,8.53419,-64.92449,155.0
681.0,780.0,30.925358,-136.89726,-30.925358,136.89888,-30.925358,136.89888,30.925358,-136.89726,125.5
681.0,973.0,16.741123,-73.84141,-16.741123,73.844406,-16.741123,73.844406,16.741123,-73.84141,93.5
898.0,682.0,3.9475758,-16.769022,-3.9475758,16.783142,-3.9475758,16.783142,3.9475758,-16.769022,93.5
911.0,682.0,5.118472,-21.763885,-5.118472,21.77477,-5.118472,21.77477,5.118472,-21.763885,93.5
682.0,1020.0,2.8627868,-16.765295,-2.8627868,16.779757,-2.8627868,16.779757,2.8627868,-16.765295,125.5
683.0,769.0,8.129447,-35.768764,-8.129447,35.77495,-8.129447,35.77495,8.129447,-35.768764,93.5
901.0,683.0,4.749788,-20.188864,-4.749788,20.200594,-4.749788,20.200594,4.749788,-20.188864,93.5
684.0,803.0,7.852198,-94.32932,-7.852198,94.67765,-7.852198,94.67765,7.852198,-94.32932,1010.0
686.0,816.0,11.371041,-48.396187,-11.371041,48.401085,-11.371041,48.401085,11.371041,-48.396187,93.5
686.0,872.0,6.0178623,-35.304768,-6.0178623,35.311638,-6.0178623,35.311638,6.0178623,-35.304768,125.5
723.0,687.0,6.129255,-27.001951,-6.129255,27.010147,-6.129255,27.010147,6.129255,-27.001951,93.5
1996.0,688.0,3.8223712,-17.017015,-3.8223712,17.021116,-3.8223712,17.021116,3.8223712,-17.017015,74.5
689.0,894.0,20.854856,-153.41324,-20.854856,153.41504,-20.854856,153.41504,20.854856,-153.41324,204.5
689.0,894.0,20.854856,-153.41324,-20.854856,153.41504,-20.854856,153.41504,20.854856,-153.41324,204.5
690.0,816.0,22.786175,-96.88833,-22.786175,96.89078,-22.786175,96.89078,22.786175,-96.88833,93.5
690.0,873.0,12.317758,-54.175526,-12.317758,54.17961,-12.317758,54.17961,12.317758,-54.175526,93.5
690.0,950.0,6.5668674,-49.918232,-6.5668674,49.923405,-6.5668674,49.923405,6.5668674,-49.918232,155.0
755.0,691.0,6.1870103,-27.266354,-6.1870103,27.27447,-6.1870103,27.27447,6.1870103,-27.266354,93.5
691.0,795.0,3.3052988,-14.04057,-3.3052988,14.057425,-3.3052988,14.057425,3.3052988,-14.04057,93.5
878.0,691.0,3.7694802,-16.585707,-3.7694802,16.599041,-3.7694802,16.599041,3.7694802,-16.585707,93.5
692.0,778.0,19.69564,-115.69257,-19.69564,115.69467,-19.69564,115.69467,19.69564,-115.69257,125.5
692.0,1031.0,17.004154,-99.768936,-17.004154,99.77136,-17.004154,99.77136,17.004154,-99.768936,125.5
790.0,693.0,5.0781484,-22.372944,-5.0781484,22.382835,-5.0781484,22.382835,5.0781484,-22.372944,93.5
693.0,804.0,4.0924706,-18.02745,-4.0924706,18.03972,-4.0924706,18.03972,4.0924706,-18.02745,93.5
737.0,694.0,19.416523,-141.63646,-19.416523,141.63843,-19.416523,141.63843,19.416523,-141.63646,155.0
737.0,694.0,19.416523,-141.63646,-19.416523,141.63843,-19.416523,141.63843,19.416523,-141.63646,155.0
695.0,843.0,29.759892,-366.49762,-29.759892,366.58777,-29.759892,366.58777,29.759892,-366.49762,1010.0
695.0,974.0,13.478199,-273.18076,-13.478199,273.30792,-13.478199,273.30792,13.478199,-273.18076,1384.0
695.0,1156.0,4.7220254,-95.744965,-4.7220254,96.10711,-4.7220254,96.10711,4.7220254,-95.744965,1384.0
727.0,696.0,8.875046,-52.07344,-8.875046,52.078102,-8.875046,52.078102,8.875046,-52.07344,125.5
719.0,698.0,4.2154803,-24.716812,-4.2154803,24.726624,-4.2154803,24.726624,4.2154803,-24.716812,125.5
719.0,699.0,3.1259239,-18.30709,-3.1259239,18.320332,-3.1259239,18.320332,3.1259239,-18.30709,125.5
733.0,699.0,4.9676933,-21.11207,-4.9676933,21.123291,-4.9676933,21.123291,4.9676933,-21.11207,93.5
699.0,828.0,4.0429516,-22.835838,-4.0429516,22.847254,-4.0429516,22.847254,4.0429516,-22.835838,125.5
700.0,852.0,5.445779,-30.753345,-5.445779,30.76182,-5.445779,30.76182,5.445779,-30.753345,125.5
701.0,952.0,32.583397,-392.4684,-32.583397,392.55237,-32.583397,392.55237,32.583397,-392.4684,1010.0
701.0,1015.0,5.9199715,-71.35928,-5.9199715,71.818596,-5.9199715,71.818596,5.9199715,-71.35928,1010.0
703.0,747.0,26.132137,-115.28692,-26.132137,115.28883,-26.132137,115.28883,26.132137,-115.28692,155.0
703.0,797.0,5.9350505,-26.13162,-5.9350505,26.14009,-5.9350505,26.14009,5.9350505,-26.13162,204.5
908.0,703.0,27.472994,-121.157166,-27.472994,121.15899,-27.472994,121.15899,27.472994,-121.157166,155.0
704.0,1030.0,33.955616,-150.30556,-33.955616,150.30702,-33.955616,150.30702,33.955616,-150.30556,93.5
705.0,972.0,6.974221,-30.731033,-6.974221,30.738234,-6.974221,30.738234,6.974221,-30.731033,93.5
706.0,1030.0,2.9907904,-13.160576,-2.9907904,13.177371,-2.9907904,13.177371,2.9907904,-13.160576,93.5
707.0,780.0,9.064421,-53.21612,-9.064421,53.22068,-9.064421,53.22068,9.064421,-53.21612,204.5
992.0,707.0,15.989958,-121.19278,-15.989958,121.194916,-15.989958,121.194916,15.989958,-121.19278,204.5
992.0,707.0,15.989958,-121.19278,-15.989958,121.194916,-15.989958,121.194916,15.989958,-121.19278,204.5
708.0,878.0,4.445651,-18.89847,-4.445651,18.911001,-4.445651,18.911001,4.445651,-18.89847,93.5
953.0,708.0,10.357396,-45.629005,-10.357396,45.633854,-10.357396,45.633854,10.357396,-45.629005,93.5
709.0,815.0,14.594041,-107.05928,-14.594041,107.06188,-14.594041,107.06188,14.594041,-107.05928,155.0
709.0,815.0,14.594041,-107.05928,-14.594041,107.06188,-14.594041,107.06188,14.594041,-107.05928,155.0
709.0,887.0,13.790701,-100.88711,-13.790701,100.88986,-13.790701,100.88986,13.790701,-100.88711,155.0
709.0,887.0,13.790701,-100.88711,-13.790701,100.88986,-13.790701,100.88986,13.790701,-100.88711,155.0
709.0,887.0,13.790701,-100.88711,-13.790701,100.88986,-13.790701,100.88986,13.790701,-100.88711,155.0
710.0,713.0,5.8647456,-34.378365,-5.8647456,34.385418,-5.8647456,34.385418,5.8647456,-34.378365,125.5
710.0,716.0,17.708387,-134.65561,-17.708387,134.65753,-17.708387,134.65753,17.708387,-134.65561,155.0
710.0,716.0,17.708387,-134.65561,-17.708387,134.65753,-17.708387,134.65753,17.708387,-134.65561,155.0
900.0,710.0,16.247984,-123.32785,-16.247984,123.32994,-16.247984,123.32994,16.247984,-123.32785,155.0
900.0,710.0,16.247984,-123.32785,-16.247984,123.32994,-16.247984,123.32994,16.247984,-123.32785,155.0
900.0,710.0,16.247984,-123.32785,-16.247984,123.32994,-16.247984,123.32994,16.247984,-123.32785,155.0
